timestamp,function,cpu
96,0,1.0821400720329564
97,0,1.4782237272991239
98,0,0.6963905546996045
99,0,0.9603857180014472
100,0,1.09500000000007
101,0,0.8904721302650387
102,0,0.835210706420284
103,0,0.4793171633148319
104,0,0.3650000000000517
105,0,0.36862326466457773
106,0,0.7425531482234362
107,0,1.2043054380563092
108,0,1.3348158644093076
109,0,0.6627022846466701
110,0,0.3564485021230155
111,0,0.8028670750257305
112,0,1.798337988009962
113,0,0.9193464348414864
114,0,1.0800000000000551
115,0,0.25207307139646673
116,0,0.7392309501394863
117,0,1.6714592535427784
118,0,0.8672367249215682
119,0,0.8328320032051124
120,0,0.6141471326292134
121,0,1.748691662161221
122,0,1.2690000000000765
123,0,1.4742206770363566
124,0,2.3187458099914267
125,0,0.5233627149770257
126,0,0.9750000000000796
127,0,0.6692503690698288
128,0,0.7877496309302785
129,0,1.6961009319666118
130,0,1.8292771429428285
131,0,2.1280013392731405
132,0,0.6416205858177193
133,0,0.8488503376632366
134,0,2.2590023249245235
135,0,2.1017996904827214
136,0,0.8163476469296711
137,0,1.1680000000000632
138,0,0.6350000000000762
139,0,1.2676014507472075
140,0,0.5474286338039462
141,0,0.7616402133858173
142,0,2.4175129103398376
143,0,1.7590201582116265
144,0,1.0954180159527311
145,0,0.8373786175593239
146,0,0.6060000000000798
147,0,0.5163721405545232
148,0,0.28462785944563507
149,0,0.4740000000000748
150,0,1.2215321103955148
151,0,1.0224678896045702
152,0,0.30116373730226087
153,0,1.1016274989696342
154,0,0.30820876372820294
155,0,1.0740593795709685
156,0,1.9130000000000393
157,0,2.1980000000000643
158,0,1.499000000000052
159,0,2.468752837940997
160,0,2.3356037062884525
161,0,2.3201473743803547
162,0,0.6584367018195394
163,0,1.1150000000000944
164,0,0.014000000000066848
165,0,0.17500008624938346
166,0,0.8850227210742503
167,0,0.28397719267661614
168,0,1.3747936935365885
169,0,1.902590059254976
170,0,2.0816565255668706
171,0,1.426119220359226
172,0,0.049840501282602645
173,0,0.4213582229203041
174,0,0.5286417770798266
175,0,1.1970000000000596
176,0,0.8180000000000689
177,0,0.9863348366861828
178,0,1.8345435053668098
179,0,2.362891475240559
180,0,2.0919990802289874
181,0,2.285977115550395
182,0,1.0492539869274538
183,0,0.19702951967121862
184,0,1.3316648522121
185,0,2.0599453719683822
186,0,1.8669126662060762
187,0,2.0591806578116234
188,0,0.3932669321309561
189,0,1.5876122256628662
190,0,1.9850000000000705
191,0,1.7875254950085662
192,0,2.6454914742048175
193,0,1.6040592517473158
194,0,3.0969564241361525
195,0,1.4943551292406596
196,0,0.4482443805246987
197,0,0.5412467238297438
198,0,1.0463484787344157
199,0,0.7961604169113912
200,0,0.3860000000000525
201,0,1.1930000000000973
202,0,0.33300000000002683
203,0,0.6646297015196581
204,0,0.9523702984804459
205,0,1.0030000000000712
206,0,0.9200000000000728
207,0,0.3000000000000682
208,0,1.2460000000000662
209,0,0.7593029947800858
210,0,0.8001292275508263
211,0,0.8735677776692512
212,0,0.8860000000000241
213,0,1.0920000000000698
214,0,0.610323969200067
215,0,0.43067603080001504
216,0,0.4694311854022999
217,0,1.3404531227845382
218,0,1.4651156918133381
219,0,0.12200000000007094
220,0,0.3640949801616955
221,0,2.1626260789043386
222,0,2.107278940934208
223,0,1.0891832336535003
224,0,0.5927612217661533
225,0,1.0756842436833836
226,0,0.437256769710217
227,0,1.1045130809123975
228,0,0.4833980070893631
229,0,0.8390537103327915
230,0,0.6937114674538236
231,0,0.28643826539894235
232,0,0.7630000000000621
233,0,0.8631417692758419
234,0,0.33485823072430776
235,0,0.5690000000000737
236,0,0.4844419436602152
237,0,0.40255805633992736
238,0,1.2269801765040427
239,0,0.9600635086637226
240,0,0.902645610534222
241,0,0.6863107042981653
242,0,0.006000000000028649
243,0,0.5800000000000693
244,0,1.1480000000000246
245,0,0.7182674325359812
246,0,0.6987760503804168
247,0,0.800688894988383
248,0,1.2682676220953795
249,0,0.5250000000000625
250,0,0.6550055693331842
251,0,0.4518310379257571
252,0,1.090406068520764
253,0,1.6144950509228977
254,0,1.617000000000047
255,0,2.6241354726750785
256,0,2.8356668343157594
257,0,2.6795854526578182
258,0,1.8556835175666038
259,0,1.5094381662356682
260,0,2.03156183376376
261,0,2.115517313453097
262,0,2.3402641387930316
263,0,0.4894095438345403
264,0,0.1426992858205267
265,0,0.5833007141787334
266,0,0.26718880775769094
267,0,1.1013208686951543
268,0,1.5064903235460179
269,0,2.17040399620646
270,0,1.571307565712118
271,0,2.3474412309697072
272,0,1.4846704299023372
273,0,0.9574760646237337
274,0,0.9164526533327262
275,0,1.4008476755151946
276,0,0.9423295798708295
277,0,1.6898383824512848
278,0,1.5309999999997217
279,0,1.602999999999838
280,0,1.4222239997044994
281,0,0.640833807011461
282,0,0.6781746146959335
283,0,1.6274934722882222
284,0,0.5222946107284088
285,0,1.0876953730233367
286,0,1.2375165439588045
287,0,0.10029067401785596
288,0,0.9717093259815215
289,0,1.433893715813042
290,0,0.7021062841864705
291,0,0.6790200560440098
292,0,0.421979943955364
293,0,0.9409999999996899
294,0,0.7939999999996417
295,0,1.2710250637503009
296,0,1.2369749362493394
297,0,0.479999999999734
298,0,0.9689124751101303
299,0,0.9427749497182276
300,0,1.4831238375401767
301,0,2.437522512833482
302,0,1.2085836636188105
303,0,1.0725333307725577
304,0,0.6469449019099898
305,0,1.0536043284939751
306,0,0.9363021220873406
307,0,0.6333667997951125
308,0,0.5043310781165928
309,0,0.1152294492682131
310,0,1.0187705507313467
311,0,0.3739110401073731
312,0,1.2920629748312535
313,0,1.5279999999997926
314,0,1.0435890872174696
315,0,1.716952984517036
316,0,0.8775941990245997
317,0,1.9537038182828041
318,0,1.387817379436342
319,0,1.679327484561611
320,0,1.3852503369558917
321,0,0.8907906950626057
322,0,1.9227675754542588
323,0,1.8440406880661158
324,0,0.2125298912705489
325,0,1.2332159532165292
326,0,0.22944589199113352
327,0,0.5873495713976808
328,0,0.17465042860175117
329,0,0.5711042223244931
330,0,0.8098957776747966
331,0,0.4639999999996576
332,0,0.2121451376296477
333,0,1.8488984024815522
334,0,0.8203786979799474
335,0,1.2029695788165782
336,0,1.4013102379671523
337,0,1.4792717712520584
338,0,0.2950261738707809
339,0,0.4424853108620823
340,0,0.6866223315435604
341,0,0.9914828446529782
342,0,1.8099589166275223
343,0,1.0704505963122983
344,0,0.5303687390845084
345,0,1.0456312609150018
346,0,1.4889999999997485
347,0,1.7893656979375123
348,0,2.226120189168853
349,0,3.112812924277307
350,0,1.671701188614918
351,0,0.4547761474545382
352,0,1.7104492298955734
353,0,0.6947746226488789
354,0,1.619382638962179
355,0,0.5923065136166201
356,0,1.6454368115580564
357,0,2.1874877107584325
358,0,1.7591104671605535
359,0,1.5788144035785194
360,0,2.0627026385287763
361,0,2.536631561604622
362,0,2.5841532187146186
363,0,1.3856766740436797
364,0,1.093853858877992
365,0,2.1646588264393927
366,0,2.125784676152307
367,0,0.44270293061481425
368,0,0.7423837508732163
369,0,1.5899237300283176
370,0,2.507674387806162
371,0,2.4974222004049125
372,0,2.4974091961597082
373,0,0.7901753248120258
374,0,1.2892040623723915
375,0,1.778400369254996
376,0,0.5489021159839922
377,0,1.6208019316858895
378,0,0.2019999999997708
379,0,0.7459999999997535
380,0,1.2739999999997167
381,0,0.1699999999997317
382,0,1.095725683771775
383,0,1.9897528153496182
384,0,1.32546961147591
385,0,2.3791518038203776
386,0,1.520009581599595
387,0,2.060042307802007
388,0,0.8128481961788907
389,0,0.9026020456306583
390,0,1.8530783305700425
391,0,1.3483196237982042
392,0,1.0621317402828936
393,0,0.16054865342880476
394,0,2.0289057156441004
395,0,1.0064138906432163
396,0,0.4708339421028427
397,0,1.7899897918458123
398,0,1.09629293819944
399,0,0.9188833278505513
400,0,0.36199999999968213
401,0,1.4093835862723836
402,0,1.8402562310440658
403,0,1.261734804348066
404,0,1.7873964173126637
405,0,2.261361299184216
406,0,1.020616197053812
407,0,0.5838478358403449
408,0,1.264059239231642
409,0,0.9685702321102667
410,0,2.943718482458621
411,0,1.9338116979528195
412,0,1.710633696821958
413,0,2.0406360409828608
414,0,1.4064924766382205
415,0,1.6199999999997203
416,0,0.9144817627439465
417,0,0.3419999999997003
418,0,1.143923918250266
419,0,1.4251099105600815
420,0,1.9189999999996417
421,0,1.9930637599678676
422,0,2.6842510863930897
423,0,2.045699503898561
424,0,1.2826842137523613
425,0,1.21693193238616
426,0,0.7196341113635754
427,0,2.0201606525474176
428,0,1.9758979733053934
429,0,0.9718767612213242
430,0,0.08476617635011507
431,0,0.4619999999995912
432,0,0.9889999999996348
433,0,0.9999140310110306
434,0,2.5545394422549066
435,0,2.4704381360760976
436,0,1.5756417758355497
437,0,1.6424244362576133
438,0,1.1680421785629278
439,0,0.3807536167247463
440,0,2.1408744505450272
441,0,0.8960604322064114
442,0,0.08831150052282055
443,0,0.011999999999716238
444,0,0.768240432977052
445,0,2.1684096961810155
446,0,2.606913171637302
447,0,1.4467756383249935
448,0,0.5596610608780566
449,0,0.9239999999997508
450,0,1.7961224318530071
451,0,0.7273503565990609
452,0,0.8895272115469766
453,0,0.7079999999997995
454,0,1.0427684920616116
455,0,1.635638136438672
456,0,1.8485933714988505
457,0,0.6760312069193901
458,0,1.071968793080032
459,0,0.454999999999643
460,0,1.2622344066689948
461,0,0.9917655933305127
462,0,0.7369999999997958
463,0,1.198363186609356
464,0,1.69863681339001
465,0,1.563416631335997
466,0,2.1867566287625095
467,0,1.2454505915174536
468,0,1.4238244579195225
469,0,1.3961126855677435
470,0,0.6741425768929048
471,0,0.6015794351363297
472,0,1.4245628448306888
473,0,1.55676043866265
474,0,1.8607153348858105
475,0,1.15180234938083
476,0,0.48137677125657774
477,0,0.3894992538470774
478,0,1.4819999999996867
479,0,0.7729494359239766
480,0,1.5499001656482392
481,0,0.9651503984266014
482,0,0.4419999999996662
483,0,0.5159999999996217
484,0,0.37887198440307657
485,0,0.3051280155963241
486,0,0.6450731076250804
487,0,0.5359268923743912
488,0,0.9571773901688516
489,0,0.6358226098306545
490,0,0.2829999999997881
491,0,1.372999999999763
492,0,0.4154368060001161
493,0,1.1751559374484373
494,0,1.9782098815910558
495,0,1.2701973749589115
496,0,0.7913616963200525
497,0,2.477272867174804
498,0,2.265435154754016
499,0,2.112138310614398
500,0,1.1817919711353397
501,0,0.987999999999829
502,0,0.3089162530687304
503,0,1.0978049790629711
504,0,1.0852787678673508
505,0,0.7769999999996458
506,0,0.46725378638984694
507,0,1.2947198573988317
508,0,1.8458165731424856
509,0,2.1972568116265165
510,0,2.482079387042802
511,0,2.4421983203957893
512,0,1.679835046690414
513,0,1.6638042162236388
514,0,1.830036001087251
515,0,0.45099999999968077
516,0,0.22474528535201443
517,0,0.7452547146474444
518,0,1.0149999999995316
519,0,0.7049999999996999
520,0,1.409999999999627
521,0,1.2946828231885092
522,0,1.0864908239692568
523,0,2.0621009467243994
524,0,1.8008054609783812
525,0,1.4131945390208784
526,0,2.902355613918189
527,0,1.4243697921978082
528,0,0.010999999999739885
529,0,0.49438410284835754
530,0,1.1656158971511559
531,0,0.46362421982632895
532,0,1.029312257683955
533,0,1.3827175590503202
534,0,0.9803459634383671
535,0,0.37616871092484416
536,0,0.9748312890745865
537,0,0.7237639396939812
538,0,0.13923606030527935
539,0,0.6824199132177
540,0,1.333857888753755
541,0,1.7331088364683183
542,0,1.7139999999997144
543,0,0.8856133615585122
544,0,0.21299999999962438
545,0,0.7656487392725921
546,0,1.9095179443731922
547,0,2.438036856188546
548,0,2.050244431603005
549,0,1.1477186646163773
550,0,1.3508333639446164
551,0,0.25399999999967804
552,0,1.6803470990454343
553,0,1.5093105103209155
554,0,2.549984945239885
555,0,2.3558244626020723
556,0,1.3825329827899395
557,0,1.610999999999649
558,0,0.8097063639306725
559,0,1.1112936360685808
560,0,0.6829999999997654
561,0,0.35999999999978627
562,0,0.7189999999997099
563,0,0.7331667589942299
564,0,0.768833241004927
565,0,0.8729585426597168
566,0,0.6951831356185494
567,0,0.5432061938629431
568,0,0.21612373247592132
569,0,0.9861195176010824
570,0,2.1957135943976027
571,0,1.5162485218137363
572,0,2.5284604049536483
573,0,1.5979863566140011
574,0,0.19099999999957618
575,0,0.7549999999995407
576,0,0.6476478465681339
577,0,0.8459755101613382
578,0,0.6773766432695538
579,0,0.9322482116114088
580,0,0.8847495782854367
581,0,0.9673348941693121
582,0,1.337895827599482
583,0,0.5302197466578491
584,0,2.0673729460029335
585,0,1.7401787956714543
586,0,0.17099999999959437
587,0,0.8497694043178399
588,0,0.7212305956811633
589,0,0.6375307448799958
590,0,1.142469255119181
591,0,0.532007951447099
592,0,0.8919920485524244
593,0,0.5897520112816892
594,0,0.2692884663533732
595,0,0.9241565920669927
596,0,2.069257685739558
597,0,0.2755452445563833
598,0,1.0209999999998445
599,0,0.6059999999997672
600,0,0.4999999999997726
601,0,0.9450148441210331
602,0,0.4191738464935497
603,0,0.313811309384846
604,0,1.4143960086621519
605,0,0.11183940111061474
606,0,0.6542738331767168
607,0,0.2864907570495916
608,0,0.03499999999962711
609,0,0.7732041791347228
610,0,0.8387958208645614
611,0,1.157522256569905
612,0,0.6014777434295411
613,0,0.5119999999996026
614,0,0.2079156293284541
615,0,0.8970843706709957
616,0,0.6603400671556301
617,0,0.7876599328436669
618,0,0.9480495001735108
619,0,2.0289059014061195
620,0,3.0280284447941312
621,0,2.321312787979309
622,0,0.6696038302350189
623,0,0.39509953541005416
624,0,1.0139999999995553
625,0,1.4249999999998408
626,0,0.34569108040864194
627,0,0.7452582812338733
628,0,0.620698002559152
629,0,0.25935263579731327
630,0,1.2679784175135183
631,0,1.827999999999406
632,0,1.2405396795436445
633,0,2.2308472053894093
634,0,1.484021582486207
635,0,1.0089999999997872
636,0,1.280343247275141
637,0,0.2052698677908893
638,0,1.2540019551147452
639,0,0.5897737440363926
640,0,0.7942243008483274
641,0,0.3664848553412412
642,0,0.35495829455669536
643,0,1.170985571563051
644,0,0.7515712785376536
645,0,0.7885395412675962
646,0,0.7764680559394037
647,0,0.7519924027920979
648,0,1.0809320257311583
649,0,1.753874536465446
650,0,0.1481934378026608
651,0,1.0666693678842876
652,0,2.2849999999998545
653,0,1.2378042838718102
654,0,1.024526348243171
655,0,1.0030417420565527
656,0,0.5349582579427761
657,0,0.10799999999960619
658,0,0.1779999999997699
659,0,1.7914866206475608
660,0,3.037780421142429
661,0,3.2086311147809283
662,0,2.4292497373571678
663,0,1.533852106070185
664,0,0.9399999999997135
665,0,0.7589999999999009
666,0,0.3289999999997235
667,0,1.0620237554704772
668,0,1.365976244528838
669,0,0.6803353408288331
670,0,2.3109418029223434
671,0,2.5289999999996553
672,0,2.570362926899975
673,0,1.2013599293477455
674,0,0.9299999999996089
675,0,0.31999999999970896
676,0,1.4919429438062934
677,0,2.942338978475391
678,0,1.4647180777174071
679,0,0.46399999999960073
680,0,0.8729999999997062
681,0,0.5659999999998035
682,0,0.8839999999996735
683,0,0.33919167480837586
684,0,1.2108083251908965
685,0,1.1699999999997317
686,0,0.8357772686058524
687,0,1.383321247383492
688,0,1.2197283869817284
689,0,0.6210071223586056
690,0,2.7341659746692812
691,0,0.7909999999997126
692,0,1.7936004278728888
693,0,1.4440844775805317
694,0,1.6812016863368626
695,0,2.4799794413834206
696,0,1.294803128690205
697,0,1.657196871309452
698,0,1.6881339668251485
699,0,0.854350996085941
700,0,0.6216490039134897
701,0,1.295999999999708
702,0,0.022999999999456122
703,0,1.117104146860811
704,0,0.9038171661954948
705,0,1.0283237109437096
706,0,3.334797428742263
707,0,2.4742384512602484
708,0,0.5436960019858361
709,0,0.26790611454134705
710,0,1.3859999999998536
711,0,1.7299999999997908
712,0,1.4651169794677799
713,0,0.8547165565356636
714,0,1.1669909758367112
715,0,1.2150276859032374
716,0,2.007502421275831
717,0,1.9527623604467408
718,0,1.0093436947664713
719,0,2.6854892136490207
720,0,2.7271164428034353
721,0,2.5222020197311394
722,0,1.064848629048356
723,0,0.3162508530518835
724,0,0.890749146947428
725,0,0.5819999999996526
726,0,0.7815221570502899
727,0,2.1942024734069037
728,0,2.2468855162907175
729,0,2.9076746493640258
730,0,0.8017152038869426
731,0,1.56699999999978
732,0,0.4859999999997626
733,0,0.26879535749037586
734,0,0.7392046425089802
735,0,0.49288743126601275
736,0,0.608112568733759
737,0,0.01299999999969259
738,0,0.741034176050448
739,0,0.8915220014750957
740,0,2.4621331776643274
741,0,1.6646884772962949
742,0,1.7029868916482656
743,0,2.0188560765814145
744,0,2.1824936492793086
745,0,0.22728555000242068
746,0,0.1639999999997599
747,0,1.2609572385719048
748,0,1.7737469509929724
749,0,2.3745731872070337
750,0,1.3304950246927092
751,0,1.6225930114122775
752,0,1.0109999999997399
753,0,1.2564098081552402
754,0,0.7828498393315613
755,0,0.813374939634059
756,0,0.5299999999996317
757,0,2.1491078143014875
758,0,0.7619151035059986
759,0,0.9249770821917309
760,0,0.24999999999954525
761,0,0.1515072962300792
762,0,2.092227681356462
763,0,2.7397723186428493
764,0,1.7164030801305898
765,0,2.093428212299955
766,0,2.0339982850715614
767,0,2.013447867810328
768,0,0.522215258455617
769,0,0.6767149014982579
770,0,0.7715027649970807
771,0,0.57570895544427
772,0,0.7007196524028814
773,0,0.880353725656164
774,0,1.1332167057859124
775,0,0.8507832942136702
776,0,0.9233582121117934
777,0,0.6196417878878719
778,0,0.6497648425033731
779,0,1.0266079719007166
780,0,0.8186271855948917
781,0,0.4036025690011229
782,0,2.2024169453642344
783,0,1.8169804856336214
784,0,0.8417318206745676
785,0,0.4512681793248703
786,0,1.2469999999996162
787,0,0.9905468935919544
788,0,0.9365982375179556
789,0,0.6378548688895762
790,0,0.6053108127101723
791,0,0.5656891872893084
792,0,0.37299999999970623
793,0,1.2315966451972145
794,0,1.052808276965493
795,0,1.5880648795789511
796,0,1.3195301982573255
797,0,0.36499999999955435
798,0,0.5015163682309094
799,0,0.574483631768544
800,0,0.4159999999998263
801,0,0.41315268447704057
802,0,0.8858473155222555
803,0,0.8861995814803549
804,0,0.9572099972217529
805,0,0.7686949198451885
806,0,0.9700904401098569
807,0,1.1488050613412497
808,0,0.4617783131543547
809,0,0.8322216868449459
810,0,0.3249897068911878
811,0,1.2160694121714641
812,0,0.8958734190433688
813,0,1.6380849601519003
814,0,0.6029825017405983
815,0,1.3151762228557118
816,0,0.6537114590398687
817,0,0.7251123181036974
818,0,0.34999999999979536
819,0,0.4552715265703
820,0,0.3515893233445695
821,0,0.6061391500838909
822,0,0.016999999999598003
823,0,1.4094204844161595
824,0,1.8806662224629918
825,0,1.5149132931198892
826,0,0.622547119534488
827,0,0.9174528804645661
828,0,0.7631740264115479
829,0,1.1378259735877236
830,0,0.8600508400772924
831,0,0.37607042606816776
832,0,0.37868741317834065
833,0,0.6009036848579399
834,0,1.5308992373649062
835,0,1.4713086767947061
836,0,1.616999999999507
837,0,1.5440797216567717
838,0,1.4815915719048007
839,0,1.6592102601576926
840,0,3.2998383152688575
841,0,1.5283454290887448
842,0,1.9546288620553014
843,0,1.840108292465743
844,0,0.8102772690566553
845,0,0.39590013945155533
846,0,0.6640998605478217
847,0,0.6453984632227048
848,0,1.7413390009855902
849,0,1.426477953520589
850,0,1.9148734927510986
851,0,1.523573632099783
852,0,0.17400035646255674
853,0,1.5150504027118359
854,0,1.6575871518075473
855,0,1.4675915252134928
856,0,1.485476239903278
857,0,0.4906146202195032
858,0,0.7896063444713946
859,0,1.3824108166271571
860,0,0.6907547962850913
861,0,0.5004065190104257
862,0,0.8068386847035072
863,0,1.2354596469997432
864,0,1.256169655105282
865,0,0.8760310894064105
866,0,0.6853396084875385
867,0,0.6632812466131099
868,0,0.8594453421326307
869,0,1.247273411253559
870,0,0.8679999999998245
871,0,1.4167519120612724
872,0,1.2482480879382365
873,0,1.3484219915570748
874,0,1.3375780084422786
875,0,0.5017359261511274
876,0,0.9692640738483078
877,0,0.9990761134426975
878,0,1.0879238865564957
879,0,0.42974851798396685
880,0,0.41425148201540196
881,0,0.13299999999969714
882,0,2.2618628418600792
883,0,0.862137158139376
884,0,0.7076114653176546
885,0,1.728198691929265
886,0,1.3882256972824507
887,0,1.631999999999607
888,0,1.8056502714224507
889,0,1.2090606361797427
890,0,2.795942776510401
891,0,1.732310461355837
892,0,1.1245522436367992
893,0,1.4815995398747646
894,0,2.5209359760215193
895,0,1.491912240465581
896,0,1.2276945202415845
897,0,1.2543054797580453
898,0,0.44614437410928076
899,0,1.3015735998232003
900,0,1.2532820260665858
901,0,0.37273878757014245
902,0,1.012354794148223
903,0,1.549906418280898
904,0,0.6069163370798378
905,0,0.11408366291959737
906,0,0.3177657851663298
907,0,0.6138119976172902
908,0,1.8124222172151576
909,0,1.74799999999982
910,0,1.700499713071281
911,0,3.1121363534816737
912,0,1.058576933754125
913,0,1.019999999999527
914,0,1.7679999999995744
915,0,0.44778699969140234
916,0,0.48999999999966803
917,0,1.9462922547965036
918,0,0.3617077452029207
919,0,0.6889999999997372
920,0,0.9074455639691905
921,0,0.7342114638690873
922,0,0.9290434913623358
923,0,2.3370147753915944
924,0,1.7076321798969047
925,0,1.2085741485178687
926,0,0.3390783769910968
927,0,0.9255440791002911
928,0,1.2116237983128713
929,0,1.6731612540905871
930,0,1.1156456887018749
931,0,1.1893613343390825
932,0,1.4406638454536278
933,0,0.32999999999981355
934,0,1.9589085641878228
935,0,2.391999999999598
936,0,1.1403367778575557
937,0,2.1867956790980543
938,0,1.522401003393611
939,0,1.7335579754612809
940,0,0.38099999999963075
941,0,1.0419224586318023
942,0,0.24007754136766835
943,0,0.29999999999972715
944,0,0.7341649613471191
945,0,0.3741250547210484
946,0,0.26895255756699044
947,0,1.2962006098115353
948,0,1.3599999999997863
949,0,1.677708871029722
950,0,2.2612911289694466
951,0,0.8295568165515306
952,0,0.26599999999962165
953,0,1.1012337672767671
954,0,1.633758498754446
955,0,2.1534104426060594
956,0,1.5105895573935868
957,0,1.1437953242094636
958,0,2.6359870222941026
959,0,0.9965779280117886
960,0,0.4906474594516794
961,0,1.2777824578654418
962,0,2.207734592877614
963,0,1.756577736157169
964,0,1.3956439658090858
965,0,0.6375281772374137
966,0,0.7354679468270433
967,0,0.4456892671432797
968,0,0.7703104048721343
969,0,0.5855625579666821
970,0,0.7775660028503353
971,0,1.2644425411986049
972,0,0.6266943491921211
973,0,0.0039999999999054126
974,0,0.639636126505934
975,0,0.8105877666314427
976,0,0.9061018881338896
977,0,0.6636742187274649
978,0,0.24299999999982447
979,0,0.5296915697875875
980,0,1.5573084302117195
981,0,1.1859999999996944
982,0,1.3246023700486376
983,0,0.16689835113527351
984,0,0.8674992788152167
985,0,1.152999999999679
986,0,0.6319638349922343
987,0,0.5610361650071809
988,0,0.2849999999997408
989,0,0.5101010210202048
990,0,1.9571743021979273
991,0,1.4388046700217956
992,0,0.8529200067591773
993,0,0.9151896698359678
994,0,0.30098024513335986
995,0,1.3589999999996962
996,0,1.2489999999996826
997,0,0.7478300850297046
998,0,0.21999999999968622
999,0,0.6745701051495416
1000,0,0.370392053227647
1001,0,0.07003784162213833
1002,0,0.5301914288547778
1003,0,1.5162166377272115
1004,0,2.045560394632048
1005,0,1.518372886549514
1006,0,1.8780078277150096
1007,0,1.6292453444438024
1008,0,1.5594054800754975
1009,0,0.7229999999996153
1010,0,0.6139999999996917
1011,0,1.42322297427188
1012,0,1.622266398474153
1013,0,0.8165106272532512
1014,0,0.6300215839592056
1015,0,1.4849784160403487
1016,0,0.8959999999997308
1017,0,0.9259999999998172
1018,0,0.767948794233348
1019,0,0.32805120576620084
1020,0,1.2860131340643193
1021,0,1.377999999999588
1022,0,1.440007375616915
1023,0,1.0015000516727923
1024,0,1.4088586785990174
1025,0,0.5876207600451835
1026,0,0.8602797114697296
1027,0,2.03623288933386
1028,0,1.6580429090586222
1029,0,1.1194879085308003
1030,0,0.6439565816049253
1031,0,0.541999999999689
1032,0,0.3859999999997399
1033,0,1.4063736739262822
1034,0,0.9146263260729484
1035,0,0.010999999999739885
1036,0,0.6299999999998818
1037,0,0.8669999999997344
1038,0,1.1449999999999818
1039,0,0.20786807135868912
1040,0,0.6141319286409725
1041,0,1.0744610844610634
1042,0,0.5045389155384328
1043,0,0.6179999999997108
1044,0,0.9099999999996271
1045,0,0.8489508835102697
1046,0,0.8999544510068063
1047,0,2.019100380658074
1048,0,1.8539942848237843
1049,0,0.9939999999999145
1050,0,0.0912157868185659
1051,0,0.842470499904266
1052,0,0.3573137132764259
1053,0,0.6159999999997581
1054,0,0.7436157387251114
1055,0,1.1498306121061432
1056,0,0.36673864612453144
1057,0,2.2468655815250713
1058,0,1.6222040616921731
1059,0,1.5033393392473045
1060,0,0.6084349535531146
1061,0,0.4509710670245113
1062,0,0.013999999999668944
1063,0,0.8575959934698858
1064,0,2.5947018661875063
1065,0,1.2899999999997362
1066,0,1.738206381089185
1067,0,0.19047234317099537
1068,0,0.8200234160808577
1069,0,0.3982429845225397
1070,0,0.6901516368636749
1071,0,0.756605378613358
1072,0,0.3169709433375374
1073,0,1.1080779980488842
1074,0,0.648951058612738
1075,0,0.19251694375634543
1076,0,0.6574846420842277
1077,0,1.3103551582155433
1078,0,0.9450689827408496
1079,0,0.9065742732011586
1080,0,1.2519999999997253
1081,0,1.016340433634923
1082,0,0.5849070600527284
