function,rmse,mean_y
0.0,0.002378203041059287,3.9999999999054125e-05
1.0,0.004576035601067013,9.666666666817036e-05
2.0,0.04698417169923288,0.003763333333333018
3.0,0.3238521370853351,0.0971100000000024
4.0,0.0009941426730620407,3.3333333340124225e-06
6.0,0.006728828398981379,0.0
8.0,0.012971886161402746,0.00011333333333520083
10.0,0.04713771079907487,0.0012199999999999516
11.0,0.021115731677889882,0.0
12.0,0.1586539664520514,0.07403666666666747
13.0,0.04423090324813288,0.0015333333333334546
15.0,0.38685882101164687,0.2552203757601698
16.0,0.0015169893860851596,6.999999999910263e-05
17.0,0.15084557574091684,0.020886666666665405
18.0,0.0007512396765302359,0.0
19.0,0.0017618727944175706,0.0
20.0,0.008622114510420774,0.0
21.0,0.0014124997786600713,0.0
22.0,0.3966011822221875,0.04275666666666742
24.0,0.0047037228991490465,6.666666668024845e-06
25.0,0.011188559276664982,0.0006333333333319994
26.0,0.04936470448203812,0.00288666666666965
27.0,0.0008750185177245533,0.0
29.0,0.059345119794624396,0.004373333333332994
30.0,0.16456346575501696,0.014020000000000437
32.0,0.024256210515385825,0.0016400000000006305
33.0,0.0037662990109548697,0.0
37.0,0.0007512396765302359,0.0
38.0,0.0011536003846333372,5.0000000001091394e-05
40.0,0.015509071041826469,0.0010133333333336243
41.0,0.0007602913760882755,3.3333333340124225e-06
42.0,0.030622272813849646,0.0021033333333343764
43.0,0.007451914679159274,0.00012000000000019402
44.0,0.0007512396765302359,0.0
45.0,0.3918061685987316,0.34383951199311924
46.0,0.01265364120645466,0.0006833333333361224
47.0,0.7963792626161197,1.1839067996762696
48.0,0.20841073594988166,0.14004333333333308
50.0,0.00078595399838706,6.666666668024845e-06
51.0,0.31742548454680153,0.12250666666667712
53.0,0.15646647914160688,0.2
54.0,0.0007758345224147188,1.6666666667030465e-05
55.0,0.012218653101463278,0.0
56.0,0.16143771827279974,0.15832999999999933
59.0,0.0009309380243403966,9.333333334022124e-05
62.0,0.23040892470634897,0.0
64.0,0.010295004673622734,0.0
67.0,0.11136568623361517,0.013046666666668897
68.0,0.13859024738426742,0.2
69.0,0.006476191493897729,0.0
70.0,0.11750651333844167,0.023706666666669964
71.0,0.029301481774577257,0.0
72.0,0.009540677249832624,0.003673333333335904
74.0,0.001513976010192748,2.333333333505531e-05
75.0,0.012249179272462676,0.0006700000000000728
77.0,0.1395647127267083,0.03463666666666541
78.0,0.0007512396765302359,0.0
79.0,0.000752071072288038,0.0
80.0,0.023114996231780677,0.0018066666666679036
81.0,0.020099676620765925,0.0
82.0,0.15154614131301164,0.010766666666665212
83.0,0.0010240320565596192,0.0
85.0,0.02341989649544398,0.0
86.0,0.007916563003745564,0.0
87.0,0.0007536053114757482,3.3333333340124225e-06
88.0,0.024706737039009417,0.0
90.0,0.013557673673613414,0.0
91.0,0.003455870197624197,0.00032666666667258447
92.0,0.0020624410005662766,0.0
94.0,0.03721947050265249,0.0
95.0,0.006755377036899038,3.3333333340124225e-06
97.0,0.02005920842981689,0.0011399999999988117
98.0,0.13262613657686134,0.2
99.0,0.06423429982201458,0.0
100.0,0.12825908557833496,0.011453333333335347
101.0,0.0007512396765302359,0.0
102.0,0.0008438334364883507,0.0
103.0,0.004121261165103799,0.0003166666666675155
105.0,0.0059452285827188995,0.0
106.0,0.01167778387984157,0.0
107.0,0.012231063732286962,0.001750000000001819
108.0,0.010490271174298219,0.0
109.0,0.04579843141227467,0.0058766666666694315
110.0,0.009591365602018067,0.00033000000000356523
112.0,0.010841034606011074,0.0
115.0,0.003257148519958419,2.000000000104289e-05
116.0,0.0032341590184411548,0.00024999999999939367
