function,rmse,mean_y
136.0,0.06683875532539739,0.007066666666660238
137.0,0.0013219591673047327,7.666666666712733e-05
138.0,0.0006119801140419907,4.999999999805934e-05
139.0,0.010141648394966046,0.000586666666667952
140.0,9.951884245730257e-05,1.0000000002037e-05
141.0,0.3945547770307777,0.2
142.0,0.0024248291005286348,0.00014000000000123666
143.0,4.528877712340369e-05,0.0
144.0,0.00023786472345744137,1.6666666667030336e-05
145.0,0.009743993801646195,0.0005633333333328967
146.0,0.058358647859370075,0.005399999999999636
147.0,0.00962172390860044,0.0
148.0,1.09924216318941e-05,0.0
149.0,0.015179246889745871,0.0008766666666663997
151.0,0.0004934639906807808,0.00021666666671080165
152.0,0.0286040004808768,0.0
154.0,0.005196815093569711,0.000300000000000485
157.0,0.15990733841486113,0.026566666666667516
158.0,0.0534957058049231,0.005813333333338353
162.0,0.030289090887623715,0.0017499999999987872
163.0,0.004080796022828944,0.0006066666666659608
165.0,0.08620795241300187,0.03242000000000491
166.0,0.5629879303157482,0.9237666666666671
168.0,5.763968541454108e-05,3.333333334012333e-06
169.0,0.1656447721449583,0.0369966666666672
171.0,2.92706906876714e-05,0.0
172.0,1.9933981105909653,4.122757386571077
173.0,0.7461058552704409,0.5472100000000015
174.0,0.28112586732222217,0.08785000000000158
176.0,0.0923064149347851,0.14190000000001718
179.0,0.08725525356558853,0.02314000000000002
181.0,0.09087919083715319,0.009166666666663634
182.0,0.004807258462644448,0.0
183.0,0.10130278398168603,0.01171666666667079
184.0,0.00012568304050481215,1.0000000002037e-05
185.0,0.14391197685189375,0.0
187.0,0.2913205714836268,0.08757666666666712
189.0,0.011166747130077986,0.001220000000002982
190.0,0.14187731180192945,0.024710000000001554
191.0,0.10204349972599837,0.011323333333333114
192.0,0.00023088005543462923,1.3333333333018002e-05
193.0,0.09562518773382765,0.025076666666654993
195.0,0.01122890791738155,0.0022033333333365563
196.0,0.0015824749992759232,0.0
197.0,0.028101885149634385,0.0016066666666665697
198.0,1.305979217065724,2.710828663051055
199.0,0.06082322997725701,0.004446666666666109
200.0,0.24058642839833302,0.06736333333332671
201.0,5.763968541454108e-05,3.333333334012333e-06
202.0,0.07119226270131553,0.007033333333332242
206.0,0.0002783281157195586,0.0
208.0,0.0010599835816338542,0.0
210.0,4.968842268175148,3.5001166666666994
211.0,0.039850473889277656,0.0
212.0,5.763968541454108e-05,3.333333334012333e-06
213.0,0.004040779929254582,0.0
214.0,0.025896189518901182,0.0014966666666653813
215.0,0.00019346662072133614,0.0
217.0,0.03316116485388658,0.0036566666666658404
219.0,0.00011580138170760857,6.666666668024666e-06
220.0,0.0001481778435979325,0.0
221.0,0.03557513130601304,0.006636666666666616
222.0,0.0813958166446531,0.006723333333332751
223.0,0.09100846278055817,0.012445208017331122
226.0,0.019120546656223,0.002326666666664702
227.0,0.00404100262228775,0.00022333333333335735
228.0,0.0015575981296028745,9.333333333415766e-05
229.0,0.0004058402066495302,0.0
230.0,0.1462566030643232,0.09552666666666179
231.0,0.0008628533614313231,0.0
232.0,0.05799323687905378,0.0036766666666668848
233.0,1.9120520948349118,5.9491355172945255
237.0,0.007423542918753925,0.000399999999999636
238.0,0.011842775175045192,0.0
239.0,0.829932438768711,0.791428087470631
240.0,0.0010389134259745387,6.0000000000097004e-05
242.0,0.015277667851809035,0.0008800000000004119
243.0,0.050827412405774375,0.0
244.0,0.008766916776536137,0.000506666666666812
245.0,0.0008062844204610177,4.666666666707866e-05
246.0,0.0001978635893740938,0.0
248.0,0.000144247472537072,0.0
249.0,0.03206870779144132,0.006546666666672528
251.0,0.007436939468177305,0.0
254.0,0.0014266283515104183,0.0
255.0,0.27660805258469356,0.0838199999999991
258.0,0.0003466266002487403,0.0
259.0,0.013972871117525246,0.0008066666666672969
261.0,1.2602909716939707e-05,0.0
262.0,0.06198525126495309,0.004750000000000606
264.0,0.17356658981983691,0.031063333333334716
266.0,0.04509810706862391,0.0026333333333332116
270.0,0.001328913380673599,0.0
271.0,0.07255697001708283,0.0034733333333345703
272.0,0.01832838248183522,0.0010600000000007034
273.0,0.01010899595673741,0.0
276.0,0.017314151256300425,0.0024100000000210724
278.0,0.012067209917719734,0.002793333333344583
280.0,0.6183675246286919,1.2219914956971782
281.0,0.3706401127418253,0.7434408858978895
283.0,0.0998811913701644,0.010096666666668171
284.0,0.015375127065062432,0.0019966666666671995
285.0,0.01345664776508639,0.0007766666666672486
289.0,0.0017608050251707785,0.0
290.0,0.031958736496666036,0.0
291.0,0.06350590080667891,0.004886666666667831
294.0,0.008275393076867508,0.0
295.0,0.6124994750258257,0.20458333333333031
297.0,0.009796571727756026,0.0006600000000010666
298.0,0.10309198872561899,0.02818333333333915
299.0,0.03115057608648436,0.003246666666664169
302.0,0.09314371158030661,0.009336666666667952
304.0,0.0173622396213,0.0010033333333346187
306.0,0.3800075978957534,0.17329999999999926
309.0,0.030846120628705547,0.004389999999996991
311.0,0.00010064826542635164,0.0
312.0,0.13695553789821108,0.020233333333332364
313.0,0.005036556389729235,0.00029000000000147934
314.0,0.45608831658449245,0.18121666666666594
315.0,0.00011432118497169862,0.0
316.0,0.009085377696056449,0.0
317.0,0.00944567051016849,0.0
318.0,0.2418933697899864,0.06354666666666768
319.0,0.0024418634974067532,0.00027999999999944167
320.0,1.011397643861323,1.184027232111366
322.0,0.006905174641779774,0.00039000000000063035
323.0,0.11976226680931162,0.01814000000000305
324.0,0.0009449785359114424,0.0
325.0,0.00036714688250526293,0.0
327.0,0.0015459464501379565,6.333333333410934e-05
331.0,0.012983710866700374,0.000566666666666909
333.0,0.3069043832493452,0.09835333333333438
334.0,0.010774759321358721,0.0006233333333329937
335.0,0.009003532876596113,0.0005199999999998301
336.0,0.008828359772177411,0.0004966666666678062
337.0,0.00046695807092286134,0.0
340.0,0.1713723637743282,0.03110666666666778
342.0,0.11817662618258117,0.01659333333333052
344.0,0.07030722132156551,0.0056533333333330426
345.0,0.3081368746940575,0.13808999999999286
346.0,0.03122344388650836,0.0018033333333338912
347.0,0.004372133336637086,0.0
349.0,0.005243789785375475,0.000983333333330542
350.0,0.03406455803678322,0.001970000000001164
351.0,5.765414123335185e-05,3.333333334012333e-06
352.0,0.0011723720271313196,0.0
353.0,5.763968541454108e-05,3.333333334012333e-06
356.0,5.763968541454108e-05,3.333333334012333e-06
362.0,0.6180477468141454,0.6507933333333312
365.0,0.06682527991965037,0.006146666666666837
367.0,0.09465401504888253,0.027850000000001575
370.0,2.1397595612352918,3.687643121383659
371.0,0.0007967747004852334,0.0
372.0,0.26942819693432735,0.0905027140423772
374.0,0.050827412405774375,0.0
375.0,0.28096018045904486,0.08854333333333367
377.0,0.08657612018016962,0.008413333333334473
378.0,0.009742373483902824,0.0005633333333328967
383.0,0.024945827447707764,0.002900000000002667
384.0,2.509791140015862,4.680455244233902
389.0,0.039323875090901,0.0022699999999986177
391.0,0.0011315006112827925,0.0
394.0,0.002598876686831143,0.00015000000000024233
395.0,0.00013938390629241717,0.0
397.0,0.09781591267609675,0.018510000000002642
398.0,0.0003231771959776865,0.0
1418.0,20.5488153770616,329.19090135825553
1873.0,59.39000860323423,198.45838779016913
2677.0,133.7556335579435,247.51529805071206
4890.0,42.6921810236103,81.14039676084171
5204.0,7.966729869637924,178.48712605091393
5802.0,15.438756328831127,360.0624044665081
14766.0,53.350024104885826,2710.0679687616157
16490.0,3.149793064565227,2.954266398445931
21945.0,0.00045799999999999997,0.0
23737.0,38.26992371204608,294.0150093493314
