function,rmse,mean_y
80.0,0.03157034585743173,0.0018066666666679036
81.0,0.005930561319685621,0.0
82.0,0.09260918274079151,0.010766666666665212
83.0,0.005877425175510442,0.0
85.0,0.06753907704674236,0.0
86.0,0.007166780438186505,0.0
87.0,0.005874518472637405,3.333333334012333e-06
88.0,0.03428893312431233,0.0
90.0,0.008804241792863068,0.00027000000000043634
91.0,0.006015097925912057,0.000280000000005505
92.0,0.005877425175510442,0.0
94.0,0.023822533549068662,0.0008666666666673942
95.0,0.006994772402027857,3.333333334012333e-06
97.0,0.020287967099587745,0.0011399999999988117
98.0,0.17151388916763957,0.2
99.0,0.06909509229671738,0.0
100.0,0.0744393190871922,0.011453333333335347
103.0,0.006876766001263953,0.00031666666666751536
105.0,0.006602577823451747,0.0
107.0,0.011089399515842353,0.001736666666668793
108.0,0.009654069143286238,0.0
109.0,0.028533099476366456,0.006160000000002883
110.0,0.00587573832748676,8.0000000004171e-05
112.0,0.014044851320806163,0.0
115.0,0.005868489604963731,2.000000000104267e-05
117.0,0.013877274698925727,0.0010900000000007512
119.0,0.007342795580398219,0.0
120.0,0.036412349346136554,0.006876666666667006
121.0,0.1428770434486875,0.037526666666666035
122.0,0.005928635728442173,0.0001966666666703527
124.0,0.00905972451078814,0.0009099999999974288
125.0,0.03711089119083982,0.0
127.0,0.006724447858815508,0.0
128.0,4.370343762457123,3.025354308343825
130.0,0.005877425175510442,0.0
131.0,0.0077386886302651964,0.0003099999999994907
132.0,0.06429033548384686,0.03333333333333333
133.0,0.007278036040774086,0.0
135.0,0.01670077494935601,0.0
136.0,0.06472393549110277,0.007066666666660238
137.0,0.00595358102054022,7.666666666712733e-05
138.0,0.00585477601920009,4.999999999805934e-05
139.0,0.011454098149590503,0.000586666666667952
140.0,0.005868700747919119,1.0000000002037e-05
141.0,0.17701491521651264,0.2
142.0,0.006232931215945863,0.00014000000000123666
143.0,0.005877425175510442,0.0
144.0,0.005876587684226778,1.6666666667030336e-05
145.0,0.011109058766646954,0.0005633333333328967
146.0,0.06128470143052316,0.005399999999999636
147.0,0.04551591266044321,0.0
148.0,0.005877425175510442,0.0
149.0,0.015976447319779475,0.0008766666666663997
151.0,0.0056955796688963126,0.00021666666671080165
152.0,0.0970478708508147,0.0
154.0,0.007626911559828483,0.000300000000000485
157.0,0.052713001976507357,0.026566666666667516
158.0,0.07479443455318253,0.005813333333338353
162.0,0.024159295820561567,0.0017499999999987872
163.0,0.0066461382817002935,0.0006066666666659608
165.0,0.09076519645438935,0.03242000000000491
166.0,0.4368294175558109,0.9237666666666671
168.0,0.005874518472637405,3.333333334012333e-06
169.0,0.15058311842162544,0.0369966666666672
171.0,0.005877425175510442,0.0
172.0,2.0805563405032683,4.122757386571077
