function,rmse,mean_y
166.0,0.2960228542652705,0.9237666666666671
168.0,0.0007507174189453142,3.333333334012333e-06
169.0,0.18189686154242818,0.0369966666666672
171.0,0.0007967245573638013,0.0
172.0,2.5528788059033216,4.122757386571077
173.0,0.778424202016439,0.5472100000000015
174.0,0.3429120614773554,0.08785000000000158
176.0,0.10744732708025824,0.14190000000001718
179.0,0.11591212908453262,0.02314000000000002
181.0,0.09206895339612366,0.009166666666663634
182.0,0.011071011820151274,0.0
183.0,0.10615218423616271,0.01171666666667079
184.0,0.0008592415082485449,1.0000000002037e-05
185.0,0.05207966374059816,0.0
187.0,0.3146580147467923,0.08757666666666712
189.0,0.012235341888035125,0.001220000000002982
190.0,0.151990973302154,0.024710000000001554
191.0,0.10177659666772096,0.011323333333333114
192.0,0.0008062664331646572,1.3333333333018002e-05
193.0,0.10599147186981642,0.025076666666654993
195.0,0.011750928708108713,0.0022033333333365563
196.0,0.01050497182843585,0.0
197.0,0.034516111891244226,0.0016066666666665697
198.0,1.3494558000690509,2.710828663051055
199.0,0.06172620046236352,0.004446666666666109
200.0,0.28832598364653395,0.06736333333332671
201.0,0.0007507174189453142,3.333333334012333e-06
202.0,0.07427688620483913,0.007033333333332242
206.0,0.0034454129828826842,0.0
208.0,0.005810248511406487,0.0
210.0,2.8064974011019337,3.5001166666666994
211.0,0.02813498130337663,0.0
212.0,0.0007507174189453142,3.333333334012333e-06
213.0,0.010622459986535958,0.0
214.0,0.02653041461723676,0.0014966666666653813
215.0,0.002437088265270533,0.0
217.0,0.03579774114309968,0.0036566666666658404
219.0,0.0007649768386447189,6.666666668024666e-06
220.0,0.0019138583507317633,0.0
221.0,0.03762501185639118,0.006636666666666616
222.0,0.08268437083526667,0.006723333333332751
223.0,0.09486823859030326,0.012445208017331122
226.0,0.02057425279352509,0.002326666666664702
227.0,0.008736791274384698,0.00022333333333335735
228.0,0.0017739077424145289,9.333333333415766e-05
229.0,0.004985424638783659,0.0
230.0,0.1726530640780717,0.09552666666666179
231.0,0.00904840566338348,0.0
232.0,0.05963929092865117,0.0036766666666668848
233.0,1.3872501278301617,5.9491355172945255
237.0,0.01402938014111545,0.000399999999999636
238.0,0.023446073678907702,0.0
239.0,0.5680173959642055,0.791428087470631
240.0,0.001266580323625591,6.0000000000097004e-05
242.0,0.02927111565607731,0.0008800000000004119
243.0,0.029966975602632985,0.0
244.0,0.008972092272335159,0.000506666666666812
245.0,0.0010990451279356576,4.666666666707866e-05
246.0,0.002488523850374555,0.0
248.0,0.001535930339895301,0.0
249.0,0.03286166681192396,0.006546666666672528
251.0,0.01230299249026918,0.0
254.0,0.010402647642140977,0.0
255.0,0.224818090252403,0.0838199999999991
258.0,0.003104139767618576,0.0
259.0,0.014495187950141993,0.0008066666666672969
261.0,0.0007619792505312237,0.0
262.0,0.06324004551180124,0.004750000000000606
264.0,0.1942574749217213,0.031063333333334716
266.0,0.04527902632158754,0.0026333333333332116
270.0,0.010695618923583474,0.0
271.0,0.0645495057827279,0.0034733333333345703
272.0,0.020789171857410655,0.0010600000000007034
273.0,0.013114453207859287,0.0
276.0,0.018639289435362416,0.0024100000000210724
278.0,0.01528407151622503,0.002793333333344583
280.0,0.5134510154886502,1.2219914956971782
281.0,0.31865048581346583,0.7434408858978895
283.0,0.10178060835481649,0.010096666666668171
284.0,0.01746247483970458,0.0019966666666671995
285.0,0.013569994962428687,0.0007766666666672486
289.0,0.010547138076479735,0.0
290.0,0.02439507138444677,0.0
291.0,0.0649562703177781,0.004886666666667831
294.0,0.015755192928881383,0.0
295.0,0.586832849968883,0.20458333333333031
297.0,0.009871160041577783,0.0006600000000010666
298.0,0.14404572078925854,0.02818333333333915
299.0,0.03387052037335555,0.003246666666664169
302.0,0.0926116837411265,0.009336666666667952
304.0,0.01767041012193941,0.0010033333333346187
306.0,0.3989425869215771,0.17329999999999926
309.0,0.032356162301317236,0.004389999999996991
311.0,0.0011107968737309125,0.0
312.0,0.13693883084723818,0.020233333333332364
313.0,0.005880436328311014,0.00029000000000147934
314.0,0.3700773858415764,0.18121666666666594
315.0,0.0015414685926653199,0.0
316.0,0.016857482736094595,0.0
317.0,0.017632342944971183,0.0
318.0,0.29409053287320597,0.06354666666666768
319.0,0.002554438569528641,0.00027999999999944167
320.0,1.0135038929845956,1.184027232111366
322.0,0.012046564497987949,0.00039000000000063035
323.0,0.12283406837853349,0.01814000000000305
324.0,0.0033525177086615346,0.0
325.0,0.004514459702978577,0.0
327.0,0.005973992844993646,6.333333333410934e-05
331.0,0.02275468166288202,0.000566666666666909
333.0,0.2545044782054141,0.09835333333333438
334.0,0.011283295459420487,0.0006233333333329937
335.0,0.009031043706202392,0.0005199999999998301
336.0,0.013566269162333488,0.0004966666666678062
337.0,0.005724964549963573,0.0
340.0,0.17664142732011362,0.03110666666666778
342.0,0.12760258417074458,0.01659333333333052
344.0,0.07100207034826123,0.0056533333333330426
345.0,0.3559360977057789,0.13808999999999286
346.0,0.03147445240301592,0.0018033333333338912
347.0,0.011182285299458795,0.0
349.0,0.005376269393196571,0.000983333333330542
350.0,0.0350659152324212,0.001970000000001164
351.0,0.0007496742001552937,3.333333334012333e-06
352.0,0.005971224862128863,0.0
353.0,0.0007507174189453142,3.333333334012333e-06
356.0,0.0007507174189453142,3.333333334012333e-06
362.0,0.7831272802569393,0.6507933333333312
365.0,0.06892857586724203,0.006146666666666837
367.0,0.09655788064234648,0.027850000000001575
370.0,0.8266796595155302,3.687643121383659
371.0,0.00899815502587716,0.0
372.0,0.3017343848593533,0.0905027140423772
374.0,0.029966975602632985,0.0
375.0,0.343126785512,0.08854333333333367
377.0,0.09031756616220503,0.008413333333334473
378.0,0.010008914985040042,0.0005633333333328967
383.0,0.026413975745959915,0.002900000000002667
384.0,2.246787583252933,4.680455244233902
389.0,0.039721640816873294,0.0022699999999986177
391.0,0.009826740927035445,0.0
394.0,0.008032364692141181,0.00015000000000024233
395.0,0.0018149778577651078,0.0
397.0,0.1016625112065237,0.018510000000002642
398.0,0.003983010844685578,0.0
1418.0,14.857552143738229,329.19090135825553
1873.0,17.863571512908596,198.45838779016913
2677.0,28.241765434777605,247.51529805071206
4890.0,18.215043203698553,81.14039676084171
5204.0,8.86699774173963,178.48712605091393
5802.0,17.024388499637677,360.0624044665081
14766.0,60.65152348010551,2710.0679687616157
16490.0,2.103723135844665,2.954266398445931
21945.0,0.002995000327406223,0.0
23737.0,13.021910066302969,294.0150093493314
